x,y
"피부,민감하다,건조하다,심하다,주변,수분,크림,추천,받다,마몽드,좋다,유명하다,추천받다,쓰다,촉촉하다,쫀득,좋다,추천하다",감촉
"제품,예쁘다,배송,빠르다",디자인
"시그너처,리얼,컴플릿,비비,크림,미샤,유명하다,빨강,비비,향,좋다,특유,회색빛,덜하다,사이즈,샘플,같다",향기
"사용하다,좋다,리필,구매하다,커버력,좋다,가격,저렴하다,사용감,좋다,사용하다,재구매하다,사용하다,생각",감촉
"용량,넉넉하다,부담,사용하다,좋다",용량
"향,거북하다,좋다,사은품,많다,놀라다",향기
"배송,빨랏고,저렴하다,가격,구매하다,좋다,지인추천받다,구매하다,커버력,좋다,더럽다,무너지다",가격
"연령대,피부,타입,건성,지성,복합성,복합,제품,사용,횟수,기간,수시,로제,조일자,최근,도움,되다,사용,후기,매장,지나다,때,기분,전환,하다,바르다,아이,미샤,데이,기다리다,구매하다,아이,넘,이쁘다,좋다,입술,빨강,아니다,좋다,부드럽다,발림성,좋다,산뜻하다,색상,넘이뽀서,선물,지르다",디자인
"왔지,예쁘다,만족",디자인
"맘,들다,컬러,갠찮고,발림성,뜨다,좋다",색상
"다르다,비비,부드럽다,연하다,바르다,느낌,없다,가격,비하다,양,적,긴하다",용량
"랑콤,쓰다,숨,갈아타다,순하다,좋다,아이,날씨,춥다,화장품,택배,얼다,들다,날씨,풀리다,날,배송,되다,용량큰,샘플,오다,샘플,오래,쓰다",용량
"배송,빠르다,발림,좋다,색상,고급,아침,바르다,저녁,무난하다",감촉
"배송,빠르다,발색,이쁘다,좋다",디자인
"저렴하다,구입하다,파랗다,색,잘받는듯",가격
"마스카라,브러쉬,형태,되다,컬링,좋다,볼륨,좋다,편리하다,같다,디자인,노랗다,마스카라,예쁘다,가격,싸다,좋다",디자인
"애교살,부분,조금,바르다,눈,청순하다,좋다,가격잎,비싸다,이유,가다,후회,안해",가격
"용량,많다,소모되다,파우치,끈,달리다,좋다,작다",용량
"라네즈,파운데이션,종류,많다,그중,스킨,베일,파운데이션,좋다,쓰다,커버,력도,좋다,가격,저렴하다,좋다,케이스,디자인,바,끼다,펌핑형,끝,쓰다,있다,좋다,마켓,안드로이드,앱,작성",가격
"동생,만족하다,제품,사용하다,리바,이탈,화이트,좋다,시세이도,기초,대만족",색상
"제품,처음,사용하다,보다,걸다,아침,저녁,두번,사용하다,효과,나다,입옆,볼,쳐저,있다,눈,보였었는데,위,올라가다,느낌,피부,전체적,화사하다,정리되다,하다,스킨,리프터,로션,요,순서,바르다,끈적이다,산뜻하다,스며들다,노화,시작되다,피부,좋다,제품,같다",감촉
"스냅드업,쓰다,괜찮다,주문하다,백화점,싸다,사다,좋다,에스티로더,향,별루인데,매트하다,잘안,지우다,맘,들다,입생,따뚜아쥬량,색상,비슷하다",향기
"배송,빠르다,컬러,민낯,바르다,화사하다,넘,예쁘다,코랄중,예쁘다,같다",색상
"사용하다,제품,용량,배라,구매하다,배송,빠르다,좋다,용량,좋다",용량
"저렴하다,가격,사다,배송,짱짱",가격
"조아요,도자기,피부,카바럭,좋다,피부결,색감,모두굿",색상
"배송,어제,이르다,아침,주문하다,오늘,오전,오다,빠르다,편,사은품,좋다,냄새나다,비누,받다,팔레트,손바닥만하다,흠,예상,작다,하지,섀도우,바르다,스타일,아니다,오래,쓸거,같다,색깔,다양하다,이쁘다,거,같다",색상
"쓰다,피부,좋다,바라다,용량,많다,좋다",용량
"상품평,기대,사다,냄새,그렇다,별로이다,듯하다,전지현,섞다,바르다",향기
"디자인,예쁘다,향,진짜,먹다,정도,똑같다",디자인
"색상,있다,사용하다,좋다,발색,잘되다,좋다",색상
"브론징파우,더하다,요걸로,하다,맘,들다,색상,마우이,아루바,색상,이뿌다,만족",색상
"발림성,사용감,괜찮다,향,은은하다,좋다,즐기다,사용하다,향,발림성,괜찮다,편이",향기
"향,강하다,무난하다,쓰다",향기
"부드럽다,발리다,두껍다,좋다",감촉
"저렴하다,사다,상품평,보다,걱정,하다,날짜,최근걸,보내다,좋다,제품,쓰다",가격
"디자인,이쁘다,쓰다,좋다,괜찮다",디자인
"파운데이션,중,좋다,같다,들뜨다,밀착되다,건조하다,들뜨다,파운데이션,잘못하다,얼굴,허옇다,보이다,분리되다,느낌,없다,좋다,쓰다",감촉
"완전,저렴하다,사다,키스미,짱짱맨",가격
"까페,발색,사진,보고,구매하다,사악하다,가격,맘,들다,하다,색,예쁘다,주문,색,예쁘다,핑크,라기,빨강,가깝다,부담스럽다,발색,선명하다,여리여리,발색,싫어하다,매트하다,얼굴,살려주다,슈에무라,쓰다,립스틱,맘,들다",색상
"가격,만족,성능,사용,편의성,상태,배송,도움,되다,사용,후기,색상,예쁘다,친구,생일,선물,주다,예쁘다,색상,튀다,무난하다,예쁘다",디자인
"향,바뀌다,같다,원래,쓰다,제품,향,좋다,빼다,대만족",향기
"감사하다,보내다,받다,색,이쁘다,전,색상별,사다",색상
"쨍하다,스퇄,이쁘다,좋다,케이스,빈티,나다,다르다,좋다,튼튼하다,좋다",디자인
"엄마,쓰다,구매하다,원래,용량,크다,제품,으로,구매하다,아쉽다,하지,있다,구매하다,이번,새롭다,리뉴얼,되다,겉,상자,통,기존,쓰다,거랑,다르다,쓰다,마켓,안드로이드,앱,작성",용량
"찐득하다,피부,스며들다",감촉
"저렴하다,가격,용량,크다,좋다,배송,빠르다,쓸다",용량
"엄마,쓰다,제품,대신,구매하다,다르다,사이트,저렴하다,구매하다",가격
"번째,구입,일반,파우더,뭉치다,매트하다,좋다",감촉
"이번,토니모리,메이크업,컬러,이쁘다",색상
"하다,순하다,좋다,같다,스킨팩,하다,건조하다,피부,달라지다,쓰다,용량많,구매,해,겠,슬다",용량
"색상,좋다,마음,들다",색상
"냄새,생각,남자,향수,냄새나다,아쉽다,망,나쁘다",향기
"주말,결제,햇는데,배송,빠르다,이번,주,덥다,날짜,맞추다,잘산거,같다,향,좋다,분사력,좋다",향기
"콜라겐,그렇다,유분기,많다,나쁘다",감촉
"쓰다,작년,생산,그렇다,이해,해야겠지,조금,개,쟁이다,오래,쓰다,써야할것,느낌,가격,착하다,쓰다,샘플바란건,욕심,었나,보다,샘플,지하,나라,있다,그러다,허하다,느낌,기대되다,촉촉하다,프라이머",가격
"케이스,생각,밉다,향기,좋다,곱다,발리다",향기
"스틱형,사용하다,편하다,휴대성,좋다,발림,부드럽다,커버력,좋다,엄마,사들이다,스틱형,좋앙용",감촉
"가격,가격,썬크림,비비,좋다,양,괜찮다,오래,사용하다,보라색,통,이쁘다,리뷰,구입하다,왠만하다,피부,괜찮다,팔다",색상
"주름,개선,가격,착하다",가격
"가격,하다,좋다",가격
"용량,많다,싸다,좋다",용량
"디자인,향,맘,들다",디자인
"가격,정도,상품,구하다,힘들다,배송,빠르다,포장,깔끔하다,맘,들다,다음번,살다",디자인
"아이,가지다,다니다,바르다,사다,귀엽다,이쁘다",디자인
"촉촉하다,향,좋다,조아",향기
"세일하다,때,사다,좋다,처음,사용하다,질감,매트하다,편,잘펴,바르다,조아,향,방향,같다",감촉
"배송,느리다,상품,받다,저렴하다,산거,같다,제품,쓰다,쓰다,보고,좋다,재구매하다,오다",가격
"헤라,제품,매장,구매하다,쓰다,이번,리뉴얼되다,하다,구매하다,괜찮다,발림성,좋고용",감촉
"쑥향,좋다,디자인,이쁘다",디자인
"사용하다,제품,재주문,하다,사용,하다,때,촉촉하다,케이스,예쁘다,좋다",디자인
"역쉬,수분,크림,이만하다,없다,최고,제품,피부,쫀득쫀득,촉촉,모든거,같다",감촉
"가을,어울리다,립,화장품,살다,고민하다,로에알,파리,몽테뉴,브릭,보다,이쁘다,구매하다,향,취향,아쉽다,배송도,빠르다,색은,정말,이쁘다",향기
"만족하다,쓰다,가격,싸다,한거번,사다,상품,가격,만족,팔다",가격
"색상,괜찬앙",색상
"다르다,곳,품절,사다,오다,컬러,넘,예쁘다,좋다,감사하다",디자인
"쓰다,끈적임,없다,당김두,없다,재구매,번째구,용량,크다,사용,가능하다",용량
"멘홀,모공,가지다,나이,있다,신청하다,넓다,모공,조이다,셈플,쓰다,때,쯤,피붓결,맑다,부드러워지는거,정품,촉촉하다,흡수,되다,요거,바르다,에센스,로션,마무리,좋,느낌,사용하다,효과,보다,믿다",감촉
"피부,요것,최상,제품,순하다,좋다",감촉
"좋다,케이스,예쁘다,크기,좋다,같다,발림성,좋다,향기,좋다",향기
"컨실러,색이넘이뻐요,한번,써보고싶내여",색상
"이벤트,기간,구매하다,배송,늦어지다,생각하다,빠르다,이상,없다,제품,받다,좋다,아몬드,아무르랑,고민하다,선택하다,같다,기본적,음영,섀도우,쓰다,좋다,발색,누렇다,어둡다,단독,사용하다,하다,안하다,하다,깔,금하다,좋다,감사하다,이쁘다,사용하다",디자인
"예쁘다,웜톤인데,얼굴,형광등,켜다,립,화사하다,매트하다,림밤,보습,후,바르다,좋다,붉다,발색,같다,오래다,발색,나다,오묘하다,마음,들다,쿠폰,쓰다,저렴하다,구매하다,마음,들다,설,연휴,구매하다,월요일,되다,오전,받다,롯데,택배,짱",색상
"피부,좋다,듯,좋다,양,적다,있다,주문,하다,같다,사업,번창하다",용량
"가격,착하다,비하다,품질,좋다,발림성,커버력,좋다,만족하다,사용하다,배송,빠르다,대만족",감촉
"연령대,대피부,타입,건성,지성,복합성,복합성,제품,사용,횟수,기간,처음,구매제,조일자,앞,뒤,일다,도움,되다,사용,후기,포장,꼼꼼하다,저렴하다,구매하다,샘플,바디,워시,사용하다",가격
"가을되다,피부,당기다,구매하다,등,배,빨갛다,올라오다,바르다,진정,효과,있다,촉촉하다,좋다",감촉
"좋다,얼굴,환하다,지다,보송보송하다,오일리하다,양,적다,같다,무튼,바르다,편하다",용량
"좋다,촉촉하다,스며들다,무겁다,이다",감촉
"사용,하,기초,세트,사용하다,때,향,좋다,느낌,좋다,좋다",향기
"루즈,라이트,사용하다,매트하다,색상,예쁘다,사옹할거,같다,색상,흔하다,예쁘다",색상
"배송도,빠르다,포장,이쁘다,좋다",디자인
"저렴하다,구입하다,좋다,생각하다",가격
"배송,빠르다,발색,화면,비슷하다,진하다,같다,하다,입술,바르다,모르다,화면,비슷하다,같다,디자인,독특하다,좋다,삼각형,모양,립스틱,처음,바르다,불편하다,빼다,발리다,발색,좋다",디자인
"무스,타입,블러셔,꽂히다,구입하다,듣다,물건,매장,가다,색상,테스트,하다,사다,예쁘다,블러셔,쓰다,쨍한,색상,사다,핑크빛,나,코랄,섞이다,색상,예쁘다,의외,볼,올리다,발색,좋다,립,자연스럽다,예쁘다,만족하다",디자인
"제품,가격,비하다,만족하다,디자인,괜찮다,사용하다,만족하다,비싸다,좋다,아니다,말,있다,찬성하다",디자인
"향,좋다",향기
"곱하기,하다,착각하다,용량,작다,무난하다,쓸만하다,배송,빠르다",용량
"번지다,좋다,용량,적다",용량
"향,좋다,바르다,때,끈적임,없다,좋다",향기
"괜찮다,거,같다,매장,가다,살다,싸다,사은품,있다,발림성,좋다,용량,적다,듯하지",감촉
"색상,오래가다,촉촉하다,좋다,최저가,살다,같다,기쁘다,재구매하다,하다",색상
"레몬향,나다,상큼,끈적이지,않다,몸에발르니,건조하다,좋다",향기
"알코올,향,깔끔하다,느낌,좋다",향기
"유분,적다,발림성,좋다,무겁다,사은품,많다,푸짐하다",감촉
"엄마,선물,사다,향,좋다,보습,효과,좋다,같다,강추하다,용량,크다,쓰다,있다,같다",용량
"묽다,스킨,보습,효과,있다,좋다,향,은은하다,예민하다,피부",향기
"색이좀,어둡다,같다,한데,촉촉하다,달라붙다",색상
"있다,좋다,화장품,향,심하다,탄력,있다,좋다",향기
"따끈하다,차,여유,심플하다,외관,질리다,유치하다,좋다,현재,보온력,테스트,중이",디자인
"견미리,팩트,지금,쓰다,새롭다,시즌,나오다,때,구매하다,있다,홈쇼핑,가격,저렴하다,쓰다,기초,구성,듣다,양,많다,팩트,사다,쓰다,좋다,사실,기존,시즌하다,달라지다,점,모르다,쓰다,피부,먹다,화사하다,좋다",용량
"색상,예쁘다,샘플,좋다",색상
"가격,저렴하다,비하다,싼티,나다,이쁘다,폭,생각,넓다,무늬,나오다,배송,완젼,총알,배송,완젼,강추,팔다,부자되다",디자인
"색,은은하다,예쁘다,다르다,색,사다,배송,빠르다,상품,마음,들다,다르다,곳,저렴하다,같다",색상
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,좋다,수입,화장품,쓰다,얼굴,당기다,해결,안되다,데,얼굴,당김,없다,샘플,쓰다,사다,올리브,라인,좋다",색상
"주문하다,다음날,도착하다,색상,예쁘다,만족하다",디자인
"은은하다,색상,좋다,핑크,피치,중간톤,생기,있다,좋다",색상
"쓰다,제품,쓰다,당기다,산뜻하다,느낌,좋다,지난번,카모마일,토닝,로션,용량,샘플이,오다,맞다,이번,없다,걸로,시키다,원하다,제품,쓰다,있다,좋다,듯하다,담,아이리스,토닝,로션,샘플,주다,좋다,거,같다",감촉
"와이프,선물,사다,가격,저렴하다,품질,만족하다",가격
"가성비,최고,양,많다,편하다,쓰다,끈적이다,여름,쓰기,좋다",감촉
"라인,쓰다,쓰다,쓰다,제품,용량,많다,맘,들다,보습력,좋다,같다,쓰다",용량
"걔속사용중,향두,좋다,입자,곱다,피부,곱게연출되다,밀림,현상,두업고,가볍다,원래,피부,좋으것,보이다,하다,제품,일다,쓰다,보다,친정,어머니,쓰시게됫구요,좋다,대만족",향기
"색깔,존예,생각하다,실물,예쁘다,_",디자인
"맨날쓰,바이오,하이드로,촉촉하다,좋다",감촉
"색상,밀착력,좋다,밝다,편이라,아쉽다,어둡다,색,믹스하다,사용하다",색상
"가격,싸다,사다,완전,좋다",가격
"양,조절,첫날,잘못하다,떳지,양,조절,잘하다,망,좋다,커버,도잘,되다,향,좋다,쓰다,같다",향기
"새먼,사다,쿠폰,이랑,적립금,즉시,사용,혜택,싸다,구입하다,있다,발색,사진,실물,다르다,올리다,예쁘다,누디한,색,나오다,토인,느낌,나다,어쩌다,걱정하다,생각,연어",디자인
"용량,넘,작다,흠,피부,정말,좋다",용량
"여름,지복합,구매,햇습니다이거,쓰다,잇다,다르다,못쓰겟어요,기름지다,수분감,있다,좋다",감촉
