x,y
"사용,하,보고,사용하다,제품,밀착력,강하다,향,좋다,덧바르다,뭉치다,들뜨다,현상없,깔끔하다",향기
"처음,접하다,때,쓰다,쓰다,다르다,못쓰다,겨울철,이것만큼,좋다,없다,촉촉하다,향,좋다",향기
"향,은은하다,좋다,첨,끈적이다,느낌,흡수력,좋다,촉촉하다,맞다,같다",향기
"친구,추천,받다,테스트,못하다,산건데넘,괜찮다,번지다,하다,뒤,달리다,팁,정리,하다,지속,되다,하다,컬러,블랙,아니다,찌다,브라운,이하,맘,들다,펜슬깎기,들다,잇다,좋다",색상
"품질,향,좋다",향기
"냄새,좋다,영여",향기
"향,이상하다",향기
"숨,쓰다,난후,피부결,좋다,같다,크림,용량,많다,샘플,많다,주문하다",용량
"매장,살다,다르다,점,없다,상품,좋다,가격,매장,살다,저렴하다,다음번,구매하다,예정",가격
"가격,저렴하다,사다,좋다",가격
"색깔,이쁘다,조으네요",디자인
"색,문안하다,예쁘다,만족하다,배송,빠르다,편이",디자인
"향,좋다,흡수되다",향기
"화면,저렴하다,사다",가격
"배송,빠르다,좋다,디자인,이쁘다,좋아하다,색깔,구성되다,좋다",디자인
"실제,눈썹,눈신,오래가다,평소,메이크업시,사용하다,눈썹,모양,지우다,편리하다,좋다",디자인
"세일,중,사다,쓸만하다,같다,스틱형,쓰다,리퀴드,형,쓰다,좋다",감촉
"배송,시간,오래,걸리다,깔끔하다,괜찮다,살다,같다",디자인
"쓰다,제품,향,은은하다,좋다",향기
"통,사용하다,피부,환하다,에센스,잘못,사용하다,트러블,나다,피부,예민,해지,기도,하다,제품,구입하다,때,고민,하다,편,용량,많다,괜찮다",용량
"피부,트러블,구매하다,예전,쓰다,효과,보다,이번,쓰다,피부,좋다,좋다,닥터,자르트,오프라인,비싸다,인터넷,저렴하다,구매하다,좋다,배송,하루,걸리다,빠르다,배송,감사하다",가격
"쓰다,어떻다,넘,기름지다,스며들다,넘,좋다,다르다,넘,기름지다,두껍다,발리다,느낌,겨울,크림,쓰다,편,올해,넘,건조하다,같다,구입하다,얼굴,스며들다,향기,좋다,사용감,좋다,쓰다,구입하다",향기
"향도,진하다,발리다,좋다,악건성,땡기넹",향기
"촉촉하다,좋다,분사력,떨어지다,안개,분사,형,아니다,정도,감안,하긴하다,좋다,칙칙하다,얼굴,뿌리다,같다,안개,분시형,취아아앙,아악,하다,얼굴,안착되다,느낌,가격대비,많다,생각,못하다,촉촉하다,성분,좋다",감촉
"제품,좋다,가격,비싸다,백화,점도,싸다,살수,있다,좋으것,같다",가격
"용량,적다,아쉽다,순하다",용량
"바르다,즉시,얼굴,밝다,편리하다,좋다,녹용팩,주다,남다,불구하다,구매,요,양이,적다,그렇다,외국,브랜드,겨루어,손색,없을,품질,좋다,행사때,거울,달리다,파우치,장,바구니,오다,좋다",용량
"배송,빠르다,여행,구매,용량,좋다",용량
"디자인,진짜,이쁘다,한정,케이스,사다,쿠션,케이스,중,이쁘다",디자인
"사용,전,색,이쁘다",색상
"피부,맞다,상품,구매,하다,좋다,가격,좋다,감동",가격
"배송,하루,받다,포인트,등등,해서,저렴하다,구매하다,제품,쓰다,좋다",가격
"디자인,귀엽다,선물,좋다",디자인
"도착하다,하루,만,용량,되다,좋다",용량
"마스,카라액,딸리다,깔끔하다,괜찮다",디자인
"향기,좋다,쓰다,지인,선물하다,제품,임니다,하다,보습력,좋다,같다",향기
"배송,빠르다,적다,양,쓰다,다음,구매,결정하다,있다,좋다,발림성,좋다,모공,매꾸다,느낌,화장,하다,맛,나다",감촉
"색상,자연스럽다,케이스,압도,당하다,하다,이쁘다,맘,들다",디자인
"모공,마스크,사용하다,향,괜찮다,좋다,같다,사용하다,좋다,사다,추천하다",향기
"택배사,첨보,택배,살다,화장품,저렴하다,사다,쓰다,정품,맞다,믿다,구매하다",가격
"뽀송뽀송,쓰다,제품,용량,작다,아쉽다",용량
"연령대,대피부,타입,건성,지성,복합성,중성,제품,사용,횟수,기간,제조,일자,도움,되다,사용,후기,향,좋다,촉촉하다,시간,동안,지속되다",향기
"예전,샘플,받다,거,쓰다,좋다,사다,라벤더,향도,궁금햇는데,샘,플로,오다,기분좋다,라벤더,향,쓰다,는데,향,부담,없다,좋다,저렴하다,사다",향기
"타사,컨실러,사다,이번,검색하다,살다,맘에,들다,라이트,밝다,걱정하다,중간,피부톤,딱맞는정,어둡다,칙칙하다,뻔하다,강추,발림성,좋다,설거지하다,물묻,손등,칠하다,물에잘안,지우다,손등,달라붙다,느낌,이내,여드름,상처,많",감촉
"향,좋다,피부,흡수되다",향기
"커버력,좋다,오프라인,저렴하다,사다",가격
"써보진않,앗다,배송,빠르다,향,좋다,괜찮다,거,같다",향기
"비욘드,클래식,오렌지,휴대하다,좋다,비욘드,클래식,오렌지,향도,좋다,비욘드,클래식,오렌지,귿",향기
"효과,오다,좋다,지금,사용,중,비오템,제품,믿다,구매하다,트러블,없다,부드럽다,자극,없다,좋다",감촉
"평소,키엘,상품,사용하다,믿다,구매하다,병,예쁘다,용량,크다,좋다",용량
"제품,자체,솔로,바르다,발리다,모르겟구,손,뿌리,쪽,바르다,그러다,눈,아프다",감촉
"로션,많다,가격대비,만족,이제,그린티,라인,쓰다",용량
"텍스처,좋다",감촉
"완전,좋다,강추하다,촉촉하다,오일,밤,곁들다,발림성,굳",감촉
"순,피부결,좋다,느김이에용,가격,저렴하다,쓰다,있다,추천하다",가격
"빠르다,배송,상품,종이,고유,가방,보내다,선물하다,때,좋다,상품,분사하다,흡수,되다,좋다,향,있다,화장품,싫어하다,약간,향,있다,날아가다,샘플,챙기다",감촉
"밤,방송,보고,사다,이틀,뒤,바로배송,오다,쓰다,후기,보다,좋다,같다,오다,앰플,좋아보이다,샘플,먼저,쓰다,구성,디자인,맘에,들다",디자인
"이니스프리,치다,가격,있다,겨울,쓰다,좋다,같다,양,있다",가격
"아침,출근,전,받다,급하다,하다,괜찮다,붓,얇다,굵다,표현되다,조아,펄감,이쁘다,만족하다",디자인
"색상,완전,자연스럽다,만족",색상
"속,쌍거풀,마스카라,번지다,어떻다,모르다,지금,눈,편하다,번지다",감촉
"바르다,향,마음,들다,좋다",향기
"저렴하다,사다,좋다",가격
"음영,메이크업,빠지다,크다,맘먹다,메이블린,팔레트,구입하다,언어력,부족하다,진짜,섀도우,색,예쁘다,가루,떨어지다,매장,확인하다,살다,편,검색하다,찾아보다,후기,좋다,보이다,사길,잘하다",색상
"타입,컴팩트,처음,쓰다,전,쓰다,매트하다,피부,부담,주다,같다,바꿔보다,괜찮다,가격,백화점가,저렴하다,애용,하다,넘,쓰다,안되다,아껴쓰다",가격
"이니스프리,올리브,리얼,스킨,사용하다,로션,스킨,떨어지다,편이라,이번,스킨,주문하다,무난하다,사용하다,있다,좋다,향기,강하다,자극적,마음,들다,제품,유효,기간,월까지,넉넉하다,최신,제품,같다,넣다,마스크팩,감사하다,포장,직영샵,그렇다,잘하다,보내다",감촉
"에뛰드,연상시키다,모양,예전,깔끔하다,모양,좋다,흘러내림음,줄어듬득",디자인
"모공컨틀,순하다,발림성,좋다,신기하다,멀다,비싸다,인정하다,수밖애,피부,타입,차이,있다,순하거,치다,추천,하거,엄마,쓰다,비싸다,덴,이유,있다,이러다",감촉
"한율,고결,주름,영양,크림,배송,빠르다,가격,저렴하다,좋다,사용하다,알다,가성비,좋다,것,같다",가격
"색상,자연스럽다,사용,편하다,좋다",색상
"이쁘다,좋다,이쁘다,좋다,이쁘다,좋다",디자인
"배송,빠르다,쓰다,화장품,병,이쁘다,맘,들다",디자인
"후기,좋다,구매하다,며칠,쓰다,촉촉하다,좋다,속건조하다,수분,부족하다,분,쓰다,좋다,같다",감촉
"랑콤꺼,아이라,펜슬,쓰다,이번,김하늘,립스틱,구매하다,저번,살다,고민하다,이번,무료,배송,하다,하다,구입하다,되다,색,진하다,같다,부드럽다,발리다,하다,뭉치다,같다,하다,펜슬깍이,부착,되다,편리하다,점,있다,용량,작네염",용량
"발색감,좋다,커버,잘되다,화사하다,가격,착하다",가격
"향,좋다,블랙헤드,없어지다,모르다",향기
"가격,비싸다,배송,정도,걸리다,비싸다,제값,하다,바라다",가격
"깔끔하다,좋다",디자인
"피부톤,맑다,화사하다,톤업시키다,기도,윤광,피부,연출하다,같다,다르다,팩트,쓰다,미샤,텐션,팩트,양,많다,밝다,연출되다,좋다",용량
"평소,사다,섀도우,색이,플럼색,브라운,이랑,함친색이라고,하다,중간,색인,같다,튀다,포인트,하다,좋다,브라운,아이라이너,어울리다,쿨톤,피부,탁하다,브라운,색상,이색,상,추천,드리다",색상
"향,좋다,케이스,좋다,배송,빠르다,택배,박스,멀쩡하다,워시,포장,박스,풀리다,찌그러지다,오다",향기
"알로에,매번,구입하다,브랜드,쓰다,에뛰드,꺼,알로에,함량,높다,구입하다,용량,아쉽다",용량
"샘플,썻는데,용량,잇다,용량,적다,비싸다,느끼다,제품,좋다,삿어요,쓰다,여드름,가라앉다,화이트닝,해지,느낌,있다,쿠폰,적용하다,정가,저렴하다,구매하다,좋다,구매하다,요",용량
"디자인,마음,들다,배송,빠르다,좋다,무엇,가격,안성맞춤,잇다,아이,좋다,선물",디자인
"배송,무지,빠르다,용,마르다,번지다,거,사용,하구선,시간,있다,양두,생각,디게,적다,용",용량
"가격,할인,배송,빠르다,샘플,챙기다,좋다,여름,다르다,에센스,크림,바르다,무겁다,덥다,여름,바르다,화이트닝,광채,효과,좋다,생각하다,용량,많다,만족하다",용량
"타사,쓰다,쓰다,좋다,여름,건조하다,잘사용중,정품맞겟죠,유통,경로,다르다,받다,상태,좋다,저렴하다,가격,구매하다",가격
"색상,어둡다,비비,크림,더,페이스샵,제품,좋다",색상
"아이오페,쓰다,에센스,통,째,사용,중,촉촉하다,향,좋다,만족하다",향기
"향,진한대,좋다,향,괜찮다,노랗다,비비,섞다,쓰다,물다,촉촉하다,얇다,발리다,마무리,텁텁하다,느낌,나다,피부,보정력,그닥,가격,만족,면",향기
"코랄이,진하다,연하다,발색되다,컬러,넘이뻐요,지속,괜찮다,배,송도,빠르다,저렴하다,가격,삿네요",색상
"저번,샘플,받다,쓰다,보정,좋다,건성,피부,기지,촉촉하다,발리다,같다,배송,틀,되다,샘플,넉넉하다,챙기다,센스,쓰다",감촉
"할인,적용,받다,저렴하다,구매하다,샘플,챙기다,상품권,받다,좋다",가격
"색상,맘에,들다,커버,잘되다,맘,들다",색상
"홀리카,레드,립,틴트,구매하다,컬러,레드,컬러,핑크,베이스,착색,있다,색,예쁘다",색상
"향,좋다,괜찮다,리필,들다,구매하다,오다,사은품,맘,들다",향기
"디자인,예쁘다,마음,들다,다양하다,매치하다,있다,일석이조,효과,사다,유용하다,쓰다,같다,통,작다,귀엽다",디자인
"나이트,크림,유분감,있다,알다,지성,피부,산뜻하다,촉촉하다,효과,쓰다",감촉
"피부,하얘지다,냄새,향,있다,좋다,일단,배송,엄청빠르네용,가격,저렴",가격
"촉촉하다,좋다",감촉
"향,좋다,건조하다,피부,좋다",향기
"상품평,사요,아토팜,좋다,듣다,이것,좋다,하다,양,많다,좋다,사은품,최고",용량
"쿠폰,할인,시중,저렴하다,구매하다,좋,타다,하다,산뜻하다,느낌,좋다",가격
"배송도,빠르다,바닐라,코,프라이머,제일,잘맞는거,같다,용량,많다,한번,사면,오래,쓰다",용량
"번째,구매,가격,좋다,피부,맞다,같다,염",가격
"오프라인,보다,살다,저렴하다,사다,좋다,바르다,물먹다,느낌,좋다",가격
"가격대비,용량,많다,상품,괜찮다,샘플,넣다,보내다,쓰다",용량
"색,이쁘다,요즘,사용하다",색상
"바르다,시작,한기,되다,앉다,효과,모르다,발림성,괜찮다,바르다,알다,있다,생각,양,많다,가다",용량
"사용하다,제품,이름,괜찮다,제품,인거,알다,사실,가격,저렴하다,좋다,마켓,안드로이드,앱,작성",가격
"저렴하다,가격,좋다,구매하다,좋다,분사력,향,별로",가격
"양,많다,정도,하다",용량
"색상,맘,들다",색상
"색,이쁘다,좋다",디자인
"발림성,좋다,수분감,없다,같다",감촉
"영양,고수,분고,탄력,되다,기분,케이스,거추장스럽,고급스럽다,보이,긴하다",디자인
"피부톤,업,시키다,좋다,용량,많다,좋다",용량
"스킨,필요하다,저렴하다,가격,사다,처음,쓰다,제품,트러블,일어나다,좋다",가격
"록시땅,아몬드,향,좋아하다,보습력,아쉽다",향기
"발림,좋다,쓰다",감촉
"예쁘다,좋다,선물,고르다,배송,하다,샘플,보다,예쁘다,고맙다",디자인
"연령대,피부,타입,건성,지성,복합성,제품,사용,횟수,기간,제조,일자,월제조면,최근거,흡족하다,도움,되다,사용,후기,흡수력,좋다,이세,써,당김,없다,좋다",감촉
"백화점,구매하다,처음,신세계,이용하다,쓰다,남다,대용량,가격,주다,해서,망설임,구매하다,수분,크림,촉촉하다,좋다,저렴하다,가격,용량,주다,좋다,다르다,분,강력,추천하다",용량
"추천하다,제품,추천,드리다,배송,빠르다,상품,저렴하다,좋다",가격
"젛아용,좋다,좋다,생각,색,예쁘다,구입하다,같다,오다,좋다",색상
"향,순하,좋다",향기
"깊다,다크,서클,마스카라,너굴,현상,맞다,마스카라,고르다,힘들다,스틸라,마스카라,너굴,현상,빠이빠이,하다,무엇,블링,블링,한,컬러감,만족스럽다,컬링감,볼륨감,발색력,뛰어나다,만족하다",색상
"발색,예쁘다,만족하다",디자인
"컨실,팔레트,구성,좋다,피부톤,보정되다,팔레트,되다,편하다,가격,괜찮다,다르다,브랜드,가격,있다",가격
"오오,진짜,빠르다,주문하다,용량,작다",용량
"상품평,좋다,써봤는뎅,나쁘다,샘,플로온,화이트,에센스,가더괜찮,은거,같다,이다",색상
"품질,국내산,로드샵,상품,차이,나다,모르다,색상,유명하다,구입하다,맑다,다홍,오렌지,컬러,들어가다,웬만하다,여성,사용하다,좋다,같다,번들거리다,지우다,싫어하다,말,맥,웬만하다,피부,색,맞다,색상,자체,예쁘다,같다",색상
"입술,색,옅다,편인데,발색력,사진,떨어지다,마켓,안드로이드,앱,작성",색상
"배송,빠르다,편,향,마음,들다,편이,쓰다,괜찮다,같다,다시,한번,사다,좋다",향기
"미스트하다,슈에무라,슈에무라,미스트,촉촉하다,좋다,뿌리다",감촉
"발림,깔끔하다,배송되다,때,케이스,각각,오다,좋다,살다,물품,많다,모르다,오다,샘플,넘,좋다,입자,곱다,발리다,강추",감촉
