r0,r1,target
-18.524302,-49.654808,감촉
27.402964,-36.427895,향기
-21.25602,26.84829,가격
-48.522705,7.4111223,향기
31.020107,-59.78589,디자인
-21.789988,39.072697,가격
-4.01898,-56.323875,향기
-36.256916,-48.312824,감촉
-9.24747,58.76316,용량
-32.684296,43.968662,색상
-11.760997,31.911957,용량
41.81356,-27.722971,색상
-61.148087,-10.074581,향기
27.925667,-34.1325,가격
6.636101,-17.559694,용량
-28.906843,12.007316,감촉
-6.1933284,-3.9672117,용량
1.9464245,-16.206722,용량
18.68745,32.901688,색상
9.306855,48.47986,색상
-55.255943,-25.425133,가격
-9.803145,49.975388,색상
27.624903,27.337498,색상
3.5524108,-57.303978,가격
-38.482365,-27.606852,가격
-19.622093,47.42263,가격
-8.503313,-36.064857,향기
21.31872,-62.46913,색상
59.975014,-6.980102,향기
-20.394499,6.263135,용량
22.194933,41.075066,색상
-40.681065,14.941839,감촉
-2.1079795,25.887136,디자인
7.929095,-36.313393,용량
16.1432,41.299854,색상
21.776085,-36.322712,향기
6.283334,3.8487415,향기
8.171924,34.850876,색상
17.939285,41.80866,색상
-12.393498,-1.247999,용량
31.39711,1.0607901,디자인
-18.559467,-49.67769,감촉
14.9223995,-31.417091,용량
-13.877482,30.017876,디자인
13.42443,-18.2517,감촉
-2.9603822,3.6764586,감촉
42.798435,2.397319,디자인
-9.883428,6.4710207,용량
-4.436255,19.461805,가격
20.271194,2.3099906,색상
-39.562965,-49.161987,가격
6.2197866,41.439228,디자인
-31.24015,19.477236,가격
-24.62342,31.549383,가격
13.745146,18.973295,디자인
-9.392325,-60.266293,색상
42.93693,-50.59432,감촉
40.179615,-32.09484,색상
-38.13096,7.0719614,향기
-28.163082,-4.4086957,향기
8.59035,47.92408,색상
-29.044102,-19.974693,감촉
-25.06189,-11.032256,용량
-36.58186,3.6657472,향기
-42.303555,15.919671,감촉
20.46781,30.997116,향기
-33.51036,-45.3929,향기
32.379246,-7.000505,색상
2.2130756,34.031853,색상
-0.56945384,34.346127,디자인
22.443777,4.239672,색상
3.9577656,-16.153532,가격
-22.860878,24.70335,가격
30.12643,29.402447,디자인
-6.210435,6.5679665,색상
-10.662444,5.237157,용량
21.49673,40.789547,색상
-31.23319,15.396489,용량
39.027443,-23.689398,감촉
-40.57468,-23.715822,감촉
-36.589485,-50.565266,가격
18.785625,-59.096146,색상
-37.24915,-27.755804,용량
-40.025528,25.108809,감촉
37.213776,-22.561764,색상
-43.436794,26.054956,가격
3.3581715,40.85691,디자인
45.990402,-0.96973115,디자인
35.89493,-8.996993,디자인
35.573563,-24.872969,색상
-36.774357,3.3499885,감촉
-19.458895,4.4386353,용량
24.21902,-35.647346,향기
-32.476196,-45.098602,향기
16.630766,-52.25018,가격
-8.089164,-2.1032796,용량
21.683836,51.88572,디자인
6.5343122,37.055054,색상
20.385363,-23.923014,향기
-15.401572,-13.068277,감촉
14.310368,-5.6928544,가격
-0.3843149,10.633721,가격
13.930906,-1.6346974,디자인
19.550074,42.819008,디자인
-41.506496,-6.369393,향기
24.663275,28.347828,감촉
21.219383,50.114304,색상
9.458631,-58.222305,색상
34.052982,7.1304545,향기
-15.049103,35.150867,디자인
-44.28548,12.409075,감촉
13.597584,-37.06382,용량
31.006084,-59.81171,디자인
-3.9987488,-10.0201435,감촉
-63.96827,1.9337245,감촉
-31.60694,17.996325,용량
-13.031932,-29.493587,용량
-34.76696,4.8965797,감촉
34.33111,-34.079304,가격
-5.8562484,-11.014077,감촉
-22.187458,46.1656,색상
-10.322333,3.229786,용량
-7.384993,-35.3018,향기
-42.948963,14.551814,감촉
-8.491937,9.021494,감촉
-10.894995,-46.088505,디자인
-14.856643,-2.6674685,감촉
-14.416511,23.772243,감촉
31.013641,-59.794014,색상
-47.626907,2.845177,용량
59.573895,-6.9823694,향기
-4.874551,48.266174,감촉
14.152845,-41.932426,용량
-0.65206337,-10.732929,향기
5.6683455,52.240852,색상
44.71068,-40.96177,가격
-39.146732,-3.4163036,향기
-6.182585,-60.277325,감촉
15.379421,37.255295,색상
-9.749638,10.380258,디자인
-10.4197855,-8.398121,색상
-13.234061,54.37053,색상
11.38845,-36.12516,용량
18.216549,33.622154,색상
-23.005894,0.6576317,감촉
-31.432722,35.15773,가격
16.427666,-23.864214,감촉
11.899239,12.491614,디자인
-4.6114783,31.403461,디자인
-21.510136,17.54841,용량
-36.349842,24.984085,가격
22.329556,31.610214,색상
14.874739,15.12351,디자인
-49.482185,15.749575,감촉
26.217966,46.611794,색상
-30.756952,19.63359,용량
-1.1610137,-47.121002,용량
27.143873,-30.317734,향기
-40.039276,12.443486,가격
-19.574717,31.853573,향기
27.242271,43.257896,색상
-1.3033724,45.533226,용량
-30.026398,3.7995584,감촉
19.990654,1.0187521,디자인
-4.094772,8.228669,가격
9.722843,13.091562,디자인
14.210484,-29.347593,용량
8.621394,43.039482,색상
3.1283267,-31.535336,용량
-5.997447,-12.253232,감촉
14.112219,-40.334335,용량
-35.438057,5.407981,감촉
22.287165,21.839754,색상
56.197506,21.999342,가격
16.884832,15.896734,디자인
-15.299096,33.509068,용량
14.102412,46.379852,용량
42.43659,-28.785305,디자인
23.091208,35.43806,색상
19.3819,23.726294,디자인
4.9120693,-34.55445,용량
28.421331,11.058269,디자인
1.7823282,-23.216984,용량
9.541854,7.0285115,디자인
14.17113,-55.244614,향기
24.553953,28.716825,색상
-30.18897,9.114429,가격
-4.3517895,24.351921,색상
-5.1061726,32.25601,디자인
29.97452,12.612809,디자인
23.981,48.81313,색상
-6.5404983,-37.63578,향기
23.640066,51.396564,색상
-0.7024191,20.240074,가격
-64.3892,2.0641112,가격
-20.926369,44.28152,디자인
19.802557,50.56361,향기
41.848232,-50.23037,감촉
-32.401035,-8.230066,향기
2.6989276,-16.334846,용량
20.714985,-9.5875635,가격
9.010263,-16.078733,감촉
-15.92176,19.96721,용량
13.802489,30.670998,용량
-6.028489,-1.7812434,용량
-18.77187,17.603483,용량
-15.8226595,-20.727371,향기
18.519308,-16.50943,가격
-22.993124,6.192028,감촉
-17.084427,18.208397,용량
-17.259777,47.493046,감촉
-35.274807,-26.41601,색상
6.9438243,1.7927603,가격
28.13751,-14.2213545,감촉
8.823536,-54.755306,용량
6.1194196,26.358774,향기
9.90163,-24.050776,용량
3.189185,12.615174,가격
24.20775,-35.35373,향기
4.7356176,-11.839727,향기
-26.783354,37.46544,가격
14.074376,-13.3353,색상
10.871203,-37.975716,용량
16.605267,-53.493458,가격
27.27125,27.093138,디자인
-41.3528,-6.03985,향기
0.30363527,-8.970054,감촉
-25.17377,43.775978,가격
7.292778,-18.143574,용량
-29.78503,37.90009,용량
-32.495922,44.21483,가격
-17.635637,10.024599,용량
7.2974534,28.646442,색상
-7.1928163,-8.454165,가격
-32.40814,-4.843735,향기
-32.625286,43.832535,가격
-20.097725,-4.1042285,감촉
3.1596072,-47.013508,용량
20.779675,-17.14179,감촉
24.114103,-51.580753,디자인
23.867327,1.0677165,색상
14.143725,25.626463,향기
10.276564,40.481407,색상
-11.149558,29.489775,가격
-40.464962,-23.698769,디자인
3.121226,8.342388,가격
12.6769705,-40.83047,용량
6.6750636,31.996729,향기
-23.455599,37.84161,가격
12.462456,12.251608,가격
2.0097597,35.337826,디자인
-15.277819,-5.525292,가격
-13.882211,-8.09031,향기
8.706545,17.17073,색상
29.723856,21.166342,용량
14.435248,-34.477016,색상
8.43618,9.580947,향기
-36.26922,-3.9565794,향기
23.99152,-63.96008,디자인
-3.2457583,35.327957,디자인
29.567118,-14.014421,색상
-42.366116,27.81767,가격
28.932144,-50.51972,가격
-37.964558,-27.713804,향기
-51.79603,11.058263,감촉
15.531145,17.71072,디자인
26.207165,7.366117,색상
-18.129936,18.791529,용량
22.054998,-32.95835,향기
15.881876,-38.339394,용량
-1.8425525,12.06718,가격
-21.771917,-54.489677,용량
12.429961,-30.44083,용량
-18.459354,38.245197,디자인
-44.041466,14.806564,감촉
7.537802,42.206806,가격
-22.68212,24.725374,용량
1.1572515,4.2611103,감촉
29.471151,44.31285,디자인
8.772478,3.4581552,가격
12.441509,7.216445,색상
-34.9657,9.514042,감촉
-34.800407,2.918279,용량
-28.482265,22.90591,가격
-21.806402,4.788256,디자인
25.463797,-48.34396,가격
27.208288,40.4698,색상
19.598434,4.0801105,감촉
-64.1401,0.93852943,감촉
19.586752,-15.070091,가격
-33.314556,36.395794,가격
23.103544,-48.990116,가격
20.354452,41.140247,색상
-23.086039,-24.135199,향기
37.182465,-54.461185,감촉
6.5113807,-21.783924,용량
12.240771,54.266644,디자인
53.10273,19.08085,향기
19.84256,39.88682,디자인
-55.047333,-31.241922,향기
-20.329449,-8.702143,감촉
-32.61005,43.924477,가격
28.673237,-59.23612,색상
-47.758022,-7.362746,용량
-2.5963538,-5.5687094,용량
-20.350372,7.703378,향기
-4.152122,21.891977,색상
-7.667398,19.02611,향기
-7.8825464,24.963299,향기
5.9701014,48.38917,용량
10.855725,46.91698,색상
9.399708,-45.48258,용량
-25.940863,7.4772754,향기
-21.006626,-54.432095,용량
-46.3056,21.042322,향기
-10.418763,-22.838804,향기
35.61156,-52.571163,감촉
-3.272102,-55.647163,향기
-2.6003113,-6.8145375,향기
15.4653225,3.8884773,디자인
14.910938,38.572384,디자인
9.058763,0.087702624,가격
20.256023,54.30719,디자인
-9.825089,21.652485,용량
-16.108955,-18.972641,향기
3.2473717,25.128222,디자인
-19.422646,3.2584631,향기
11.601755,27.680624,색상
30.459574,17.148956,색상
-36.132923,-48.507526,가격
16.619694,-21.527748,감촉
5.399277,4.7809687,가격
26.100142,31.95586,감촉
-36.162815,-48.21057,감촉
46.949924,0.24680035,디자인
-11.088369,2.3355541,용량
53.67205,-31.989199,향기
37.211056,-5.591127,색상
5.778878,38.402306,용량
-28.358511,24.125128,디자인
16.873554,20.342432,디자인
-5.50654,54.427517,감촉
-13.078318,-16.654837,향기
24.367193,32.120842,디자인
11.476032,33.143776,향기
-31.130346,3.19615,향기
-28.869314,46.65645,향기
32.242153,-25.121859,디자인
-16.025866,14.175573,용량
32.894978,-6.505535,색상
3.6020951,-57.720253,가격
-17.609234,13.408728,용량
-20.711939,17.175966,용량
60.314976,-7.1874266,향기
-10.426143,22.471466,향기
8.060231,31.117136,색상
-16.65892,24.417883,용량
-6.305423,-37.968826,향기
-17.881874,-9.349422,가격
10.68826,-48.45762,감촉
-63.408447,0.34828576,용량
-3.9849708,-0.9688536,가격
-8.350695,10.753139,감촉
39.316578,-23.601358,용량
9.29152,18.319906,감촉
-0.81859297,49.501526,감촉
45.363857,-1.0607606,디자인
32.00154,44.663525,감촉
-29.657864,-2.1247723,향기
3.0728276,-17.91991,용량
2.7596602,-56.155907,가격
-28.827032,29.516884,용량
31.377575,-19.350023,가격
16.919464,7.3632956,용량
14.999723,32.794983,디자인
-40.53949,11.945851,감촉
-8.858364,-34.69105,향기
-34.903755,25.699598,디자인
-16.424057,-10.424434,감촉
-23.328678,-13.476052,향기
-20.07725,35.84784,가격
31.721052,-49.39308,감촉
32.15013,11.658042,색상
-24.989439,21.539001,용량
13.6518955,28.239439,향기
-8.424083,-35.420506,감촉
30.692638,-47.830105,감촉
-34.068584,17.948402,용량
18.92234,35.680958,감촉
31.860046,-47.326958,감촉
15.873188,-13.3822365,가격
45.4138,1.1110852,디자인
-16.115225,-9.057776,감촉
-10.844145,-13.043399,감촉
10.810895,-31.36398,용량
-38.954227,12.901663,가격
9.928336,17.890228,색상
40.0484,-8.2382965,색상
-41.45304,-23.342365,가격
-8.977367,26.108025,가격
40.552876,-7.6046042,색상
-0.8869809,41.38275,디자인
59.802567,-6.4420214,향기
36.725056,-19.419733,색상
0.28820974,26.249172,향기
26.201027,-46.620235,가격
20.75005,32.545216,색상
18.0891,23.66566,색상
63.29909,-21.874102,향기
-13.277484,12.333448,용량
16.423462,-5.1726856,용량
35.74501,-33.45492,가격
-6.5332403,-7.98424,향기
30.962234,-43.67169,가격
-39.812187,-48.657734,가격
-35.624603,-8.591676,용량
28.285727,-26.394438,가격
-25.854647,11.638416,용량
27.682394,20.850918,색상
14.429826,41.7176,색상
5.760184,-27.90331,용량
-19.641972,-49.701687,감촉
-19.774378,50.071285,가격
24.374277,-2.4304237,색상
-1.2924532,48.18366,감촉
-54.128273,-23.905565,가격
-24.789392,0.47434527,감촉
-5.547914,-31.015669,향기
12.414396,28.87437,향기
-26.87642,46.78631,향기
24.056173,51.691875,색상
-37.210457,12.132817,감촉
24.544712,13.523729,감촉
-39.623825,-49.413334,가격
-33.01344,-32.91012,가격
57.212055,-16.917938,향기
29.183651,3.6308565,디자인
9.711421,38.51124,디자인
-6.3681397,-2.1877778,용량
33.545227,-12.515472,감촉
-38.65516,21.589859,가격
13.321575,11.739649,디자인
-36.22932,-50.76106,색상
32.55684,12.801282,색상
-6.1261277,2.040505,용량
13.027268,43.82878,용량
9.800406,3.347248,색상
-34.183887,-14.044097,용량
-39.251194,16.636633,감촉
8.737946,-56.560215,디자인
-35.064342,-0.67951226,향기
31.10039,-16.854876,가격
15.681815,19.574783,디자인
-20.504097,15.808718,용량
3.6268187,-56.700497,가격
-7.2237053,-33.955894,감촉
-8.015789,13.831481,가격
6.0579214,-47.704453,용량
-11.290346,-32.047314,향기
-43.33812,13.226564,감촉
56.43441,-16.274897,향기
-16.865404,-21.408806,용량
22.068247,22.70982,감촉
-0.20786005,9.995987,가격
7.227973,-26.344847,용량
12.212258,5.614284,가격
36.344433,-19.593857,색상
-40.551296,28.120642,감촉
6.5948787,45.127197,색상
24.05103,-7.279055,디자인
38.79198,-29.160349,색상
-20.02909,3.4364042,용량
-30.697763,-1.1241848,향기
14.464774,20.070347,디자인
-33.382507,2.467961,향기
21.821367,-25.576824,감촉
-22.865965,19.276829,용량
-22.234568,6.314162,감촉
-43.38343,-4.8323035,향기
1.4681714,32.222755,감촉
11.445371,4.3649554,감촉
-3.9387047,-2.32312,용량
-20.31257,22.171782,용량
-51.117752,1.589619,향기
22.108603,15.578684,향기
-16.181915,-6.6733937,감촉
16.09277,-54.299324,향기
-11.330419,26.42482,디자인
-13.409748,34.309235,색상
-15.721778,14.009093,용량
28.690859,18.528185,감촉
-35.48272,13.659205,감촉
25.242496,-46.07247,가격
42.888885,-26.327175,색상
27.455362,-11.227407,색상
31.381632,-19.321802,디자인
-38.388752,-7.690711,용량
-12.522612,-14.130269,디자인
13.296039,30.038282,디자인
-30.053,10.413408,색상
18.484941,49.271957,색상
-12.1855345,6.575664,디자인
-4.7079635,-1.2181938,용량
16.291983,23.752407,디자인
27.921911,2.9843948,색상
-24.22142,36.549053,가격
28.435318,3.6522365,색상
-8.872745,26.951807,디자인
-52.779297,-25.445656,감촉
-38.169033,16.939814,감촉
-5.2243114,6.6993346,디자인
-23.538061,16.689493,용량
-7.671996,-35.112774,향기
-6.263177,26.93233,용량
25.610426,-14.692519,가격
37.029312,-10.467598,디자인
19.723055,-0.9865315,디자인
9.961161,41.89652,향기
3.8699946,-19.395288,용량
-1.146499,21.675812,디자인
-22.319454,35.683464,가격
-7.1960506,-22.132797,감촉
21.523174,-54.888096,디자인
2.953124,22.209745,디자인
-20.027288,19.094568,용량
41.401173,2.787584,디자인
53.49805,-32.4452,향기
-22.550354,34.61959,디자인
-8.78512,51.05504,색상
-0.33016446,15.814775,디자인
7.8564,-6.644113,용량
-9.165824,41.527252,색상
-17.527534,46.785164,감촉
-39.134834,16.80928,감촉
4.805695,-14.024936,용량
12.524668,-27.14613,가격
-36.630867,-4.28018,향기
-7.5523257,2.289709,용량
-33.359356,4.725254,감촉
37.273582,-54.476887,감촉
12.601321,5.7865124,가격
-44.842545,7.4906874,감촉
45.742188,-0.58489764,디자인
27.060692,27.302618,색상
3.9849658,56.99693,색상
-4.944661,1.5554413,용량
-23.274412,9.810713,향기
29.878725,7.5225224,색상
-20.391956,18.440113,용량
31.69859,9.796198,색상
10.776803,-24.151814,용량
16.26148,18.958527,디자인
9.354723,-23.953407,용량
21.371632,-49.02881,가격
32.358242,-44.334187,색상
3.8034453,28.78108,용량
-17.224083,-28.058674,향기
-29.58577,30.904854,가격
-36.331455,16.178211,용량
35.885193,-36.580563,가격
-20.768688,-44.573257,색상
-37.717934,-8.641292,향기
-63.18832,2.7982938,향기
-16.491436,31.775795,가격
24.968763,1.9214503,색상
-11.207781,-31.842623,향기
9.714191,2.2288156,가격
-30.467537,29.816889,가격
-39.774834,-10.188963,향기
16.087608,24.554688,디자인
2.8023953,50.99955,가격
32.007847,-62.887733,감촉
40.732178,-31.60078,색상
5.5211687,-25.144432,용량
-39.375328,-27.956272,향기
-1.7180899,17.417685,가격
-52.129555,-20.404789,디자인
27.276403,8.39543,색상
-39.62922,-48.89954,가격
-28.73059,7.1134357,감촉
-35.953438,-50.71595,색상
19.987032,37.248253,색상
-39.515736,-5.34248,용량
-20.04658,-12.827278,향기
-3.0213919,-26.283638,감촉
-41.95413,18.672724,향기
-9.288989,41.590122,감촉
-24.262785,8.427826,가격
25.262447,-38.44722,향기
11.375712,38.16811,색상
24.603422,-62.611835,색상
28.588736,-27.440445,가격
36.9085,-13.209925,색상
-37.604446,-28.246103,가격
-7.7593236,-34.8196,향기
-11.269507,7.9609756,용량
15.014425,-31.631968,용량
-36.858143,5.535266,감촉
-46.33317,-1.3082682,향기
-39.725227,11.2114105,감촉
-1.0699679,0.05251443,용량
-5.093987,-3.6714456,용량
-24.978191,16.009068,용량
32.079014,-12.612246,향기
46.77565,-1.5246106,디자인
11.352532,43.50161,디자인
-26.232502,37.147358,가격
23.679726,-29.164282,향기
-28.833855,29.581184,용량
35.408447,-26.37362,색상
-7.708265,-3.3112483,용량
15.978342,2.1913178,가격
39.37469,-33.69555,색상
-34.137447,-44.8602,향기
-14.738526,-13.778919,향기
18.607101,-53.085854,가격
-48.118347,14.1324215,향기
26.538412,2.9014885,색상
6.9074173,8.502656,감촉
28.184774,-38.996117,향기
31.543825,10.858921,디자인
7.2294645,-20.02487,용량
-16.047382,43.074566,감촉
18.053291,-15.342078,용량
21.1244,9.223672,용량
-52.956627,-3.6633348,향기
19.428432,-47.965088,디자인
-53.000042,-26.332436,가격
-45.399384,22.14362,감촉
-26.81197,-14.384456,향기
-36.969936,-28.015026,가격
22.149616,24.305473,디자인
16.239256,10.171051,디자인
-6.831933,-3.1319454,감촉
-37.02526,15.692016,향기
21.593363,-15.244838,용량
18.411747,-3.7463346,가격
38.51225,-63.07652,디자인
-52.10041,-23.77919,색상
-5.414177,45.793064,색상
-10.161791,44.270496,감촉
0.11832488,22.439905,색상
12.7024,-34.62847,용량
44.443504,-47.007336,감촉
24.591173,-29.74766,향기
10.873504,-15.496221,감촉
-12.696529,7.550638,용량
29.783367,8.014719,디자인
29.19422,-30.77336,감촉
38.518547,-62.982246,색상
-18.219538,1.4890654,색상
-3.3320088,5.674636,향기
-33.74128,-31.073418,색상
35.086407,-19.677952,향기
-41.244198,24.259981,감촉
-8.796382,33.64028,디자인
12.531185,-38.192696,용량
